DATE,PRCP,TMAX,TMIN,PRCPT,YEAR
20151012,0,67,44,0.02,2015
20151013,0,NULL,NULL,NULL,2015
20151013,0,NULL,NULL,NULL,2015
20151013,0,NULL,NULL,NULL,2015
20151013,0,NULL,NULL,NULL,2015
20151013,0,72,41,0,2015
20151014,0.01,NULL,NULL,NULL,2015
20151014,0,NULL,NULL,NULL,2015
20151014,0,NULL,NULL,NULL,2015
20151014,0,NULL,NULL,NULL,2015
20151014,0,NULL,NULL,NULL,2015
20151014,0,70,45,0.01,2015
20151015,0,NULL,NULL,NULL,2015
20151015,0,NULL,NULL,NULL,2015
20151015,0,NULL,NULL,NULL,2015
20151015,0,NULL,NULL,NULL,2015
20151015,0,65,42,0,2015
20151016,0,NULL,NULL,NULL,2015
20151016,0.01,NULL,NULL,NULL,2015
20151016,0.02,NULL,NULL,NULL,2015
20151016,0,NULL,NULL,NULL,2015
20151016,0,NULL,NULL,NULL,2015
20151016,0.02,58,53,0.02,2015
20151017,0,NULL,NULL,NULL,2015
20151017,0.02,NULL,NULL,NULL,2015
20151017,0,NULL,NULL,NULL,2015
20151017,0,NULL,NULL,NULL,2015
20151017,0,71,47,0.02,2015
20151018,0,NULL,NULL,NULL,2015
20151018,0,NULL,NULL,NULL,2015
20151018,0,NULL,NULL,NULL,2015
20151018,0,NULL,NULL,NULL,2015
20151018,0,70,43,0,2015
20151019,0,NULL,NULL,NULL,2015
20151019,0.01,NULL,NULL,NULL,2015
20151019,0.36,NULL,NULL,NULL,2015
20151019,0.7,NULL,NULL,NULL,2015
20151019,0.39,61,52,0.7,2015
20151020,0.54,NULL,NULL,NULL,2015
20151020,0.43,NULL,NULL,NULL,2015
20151020,0.21,NULL,NULL,NULL,2015
20151020,0.07,NULL,NULL,NULL,2015
20151020,0.01,63,47,0.54,2015
20151021,0.02,NULL,NULL,NULL,2015
20151021,0.03,NULL,NULL,NULL,2015
20151021,0,NULL,NULL,NULL,2015
20151021,0,NULL,NULL,NULL,2015
20151021,0,62,42,0.03,2015
20151022,0,NULL,NULL,NULL,2015
20151022,0,NULL,NULL,NULL,2015
20151022,0,NULL,NULL,NULL,2015
20151022,0,NULL,NULL,NULL,2015
20151022,0,NULL,NULL,NULL,2015
20151022,0,62,40,0,2015
20151023,0,NULL,NULL,NULL,2015
20151023,0,NULL,NULL,NULL,2015
20151023,0,NULL,NULL,NULL,2015
20151023,0,NULL,NULL,NULL,2015
20151023,0,NULL,NULL,NULL,2015
20151023,0,61,35,0,2015
20151024,0,NULL,NULL,NULL,2015
20151024,0,NULL,NULL,NULL,2015
20151024,0,NULL,NULL,NULL,2015
20151024,0,NULL,NULL,NULL,2015
20151024,0,NULL,NULL,NULL,2015
20151024,0.05,64,45,0.05,2015
20151025,0.36,NULL,NULL,NULL,2015
20151025,0.2,NULL,NULL,NULL,2015
20151025,0.24,NULL,NULL,NULL,2015
20151025,0.78,NULL,NULL,NULL,2015
20151025,0.59,NULL,NULL,NULL,2015
20151025,0.65,63,51,0.78,2015
20151026,0.46,NULL,NULL,NULL,2015
20151026,0.65,NULL,NULL,NULL,2015
20151026,0.53,NULL,NULL,NULL,2015
20151026,0,NULL,NULL,NULL,2015
20151026,0,NULL,NULL,NULL,2015
20151026,0,65,44,0.65,2015
20151027,0,NULL,NULL,NULL,2015
20151027,0,NULL,NULL,NULL,2015
20151027,0.02,NULL,NULL,NULL,2015
20151027,0,NULL,NULL,NULL,2015
20151027,0,NULL,NULL,NULL,2015
20151027,0.32,61,43,0.32,2015
20151028,0.51,NULL,NULL,NULL,2015
20151028,0.46,NULL,NULL,NULL,2015
20151028,0.54,NULL,NULL,NULL,2015
20151028,0.55,NULL,NULL,NULL,2015
20151028,0.53,NULL,NULL,NULL,2015
20151028,0.35,64,54,0.55,2015
20151029,0.1,NULL,NULL,NULL,2015
20151029,0.13,NULL,NULL,NULL,2015
20151029,0.07,NULL,NULL,NULL,2015
20151029,0.09,NULL,NULL,NULL,2015
20151029,0.13,NULL,NULL,NULL,2015
20151029,0,65,45,0.13,2015
20151030,0.01,NULL,NULL,NULL,2015
20151030,0,NULL,NULL,NULL,2015
20151030,0.03,NULL,NULL,NULL,2015
20151030,0.12,NULL,NULL,NULL,2015
20151030,0.26,NULL,NULL,NULL,2015
20151030,0.22,62,46,0.26,2015
20151031,0.2,NULL,NULL,NULL,2015
20151031,0.2,NULL,NULL,NULL,2015
20151031,0.19,NULL,NULL,NULL,2015
20151031,0.15,NULL,NULL,NULL,2015
20151031,0.31,NULL,NULL,NULL,2015
20151031,0.97,64,57,0.97,2015
20151101,0.81,NULL,NULL,NULL,2015
20151101,0.67,NULL,NULL,NULL,2015
20151101,0.83,NULL,NULL,NULL,2015
20151101,0.87,NULL,NULL,NULL,2015
20151101,1.12,NULL,NULL,NULL,2015
20151101,0.47,60,49,1.12,2015
20151102,0.27,NULL,NULL,NULL,2015
20151102,0.32,NULL,NULL,NULL,2015
20151102,0.29,NULL,NULL,NULL,2015
20151102,0.24,NULL,NULL,NULL,2015
20151102,0.18,NULL,NULL,NULL,2015
20151102,0.17,58,43,0.32,2015
20151103,0.18,NULL,NULL,NULL,2015
20151103,0.18,NULL,NULL,NULL,2015
20151103,0.17,NULL,NULL,NULL,2015
20151103,0.25,NULL,NULL,NULL,2015
20151103,0.12,NULL,NULL,NULL,2015
20151103,0.07,56,40,0.25,2015
20151104,0.06,NULL,NULL,NULL,2015
20151104,0.06,NULL,NULL,NULL,2015
20151104,0.11,NULL,NULL,NULL,2015
20151104,0.12,NULL,NULL,NULL,2015
20151104,0,NULL,NULL,NULL,2015
20151104,0,57,39,0.12,2015
20151105,0.01,NULL,NULL,NULL,2015
20151105,0.02,NULL,NULL,NULL,2015
20151105,0.03,NULL,NULL,NULL,2015
20151105,0.05,NULL,NULL,NULL,2015
20151105,0.21,NULL,NULL,NULL,2015
20151105,0,57,39,0.21,2015
20151106,0.06,NULL,NULL,NULL,2015
20151106,0.06,NULL,NULL,NULL,2015
20151106,0.05,NULL,NULL,NULL,2015
20151106,0.04,NULL,NULL,NULL,2015
20151106,0,NULL,NULL,NULL,2015
20151106,0,63,34,0.06,2015
20151107,0,NULL,NULL,NULL,2015
20151107,0.02,NULL,NULL,NULL,2015
20151107,0.33,NULL,NULL,NULL,2015
20151107,0,NULL,NULL,NULL,2015
20151107,0,NULL,NULL,NULL,2015
20151107,0.21,58,37,0.33,2015
20151108,0.46,NULL,NULL,NULL,2015
20151108,0.33,NULL,NULL,NULL,2015
20151108,0.46,NULL,NULL,NULL,2015
20151108,0.52,NULL,NULL,NULL,2015
20151108,0.76,NULL,NULL,NULL,2015
20151108,0.16,56,39,0.76,2015
20151109,0.19,NULL,NULL,NULL,2015
20151109,0.23,NULL,NULL,NULL,2015
20151109,0.55,NULL,NULL,NULL,2015
20151109,0.18,NULL,NULL,NULL,2015
20151109,0.31,NULL,NULL,NULL,2015
20151109,0.03,55,38,0.55,2015
20151110,0.1,NULL,NULL,NULL,2015
20151110,0.08,NULL,NULL,NULL,2015
20151110,0.03,NULL,NULL,NULL,2015
20151110,0,NULL,NULL,NULL,2015
20151110,0,NULL,NULL,NULL,2015
20151110,0,56,35,0.1,2015
20151111,0.12,NULL,NULL,NULL,2015
20151111,0.21,NULL,NULL,NULL,2015
20151111,0.29,NULL,NULL,NULL,2015
20151111,0.45,NULL,NULL,NULL,2015
20151111,0.39,NULL,NULL,NULL,2015
20151111,0.19,56,39,0.45,2015
20151112,0.29,NULL,NULL,NULL,2015
20151112,0.19,NULL,NULL,NULL,2015
20151112,0.17,NULL,NULL,NULL,2015
20151112,0,NULL,NULL,NULL,2015
20151112,0,NULL,NULL,NULL,2015
20151112,0,57,42,0.29,2015
20151113,0.01,NULL,NULL,NULL,2015
20151113,0.04,NULL,NULL,NULL,2015
20151113,0.03,NULL,NULL,NULL,2015
20151113,0.21,NULL,NULL,NULL,2015
20151113,0,NULL,NULL,NULL,2015
20151113,0.02,60,49,0.21,2015
20151114,0.02,NULL,NULL,NULL,2015
20151114,0.03,NULL,NULL,NULL,2015
20151114,0.06,NULL,NULL,NULL,2015
20151114,0.04,NULL,NULL,NULL,2015
20151114,0,NULL,NULL,NULL,2015
20151114,0,61,50,0.06,2015
20151115,1.01,NULL,NULL,NULL,2015
20151115,0.94,NULL,NULL,NULL,2015
20151115,1.28,NULL,NULL,NULL,2015
20151115,1.17,NULL,NULL,NULL,2015
20151115,1.52,54,35,1.52,2015
20151116,0.23,NULL,NULL,NULL,2015
20151116,0.19,NULL,NULL,NULL,2015
20151116,0.16,NULL,NULL,NULL,2015
20151116,0.05,53,33,0.23,2015
20151117,0.2,NULL,NULL,NULL,2015
20151117,0.11,NULL,NULL,NULL,2015
20151117,0.13,NULL,NULL,NULL,2015
20151117,0.22,NULL,NULL,NULL,2015
20151117,0.53,NULL,NULL,NULL,2015
20151117,1.03,59,52,1.03,2015
20151118,0.52,NULL,NULL,NULL,2015
20151118,0.53,NULL,NULL,NULL,2015
20151118,0.41,NULL,NULL,NULL,2015
20151118,0.54,NULL,NULL,NULL,2015
20151118,0.51,NULL,NULL,NULL,2015
20151118,0.01,55,42,0.54,2015
20151119,0.57,NULL,NULL,NULL,2015
20151119,0.55,NULL,NULL,NULL,2015
20151119,0.49,NULL,NULL,NULL,2015
20151119,1,NULL,NULL,NULL,2015
20151119,1.24,NULL,NULL,NULL,2015
20151119,1.05,59,46,1.24,2015
20151120,0.5,NULL,NULL,NULL,2015
20151120,0.43,NULL,NULL,NULL,2015
20151120,0.33,NULL,NULL,NULL,2015
20151120,0.09,NULL,NULL,NULL,2015
20151120,0,NULL,NULL,NULL,2015
20151120,0,58,35,0.5,2015
20151121,0.01,NULL,NULL,NULL,2015
20151121,0.02,NULL,NULL,NULL,2015
20151121,0,NULL,NULL,NULL,2015
20151121,0,NULL,NULL,NULL,2015
20151121,0,NULL,NULL,NULL,2015
20151121,0,58,31,0.02,2015
20151122,0.02,NULL,NULL,NULL,2015
20151122,0,NULL,NULL,NULL,2015
20151122,0,NULL,NULL,NULL,2015
20151122,0,NULL,NULL,NULL,2015
20151122,0,56,31,0.02,2015
20151123,0.01,NULL,NULL,NULL,2015
20151123,0,NULL,NULL,NULL,2015
20151123,0,NULL,NULL,NULL,2015
20151123,0,NULL,NULL,NULL,2015
20151123,0.75,54,44,0.75,2015
20151124,1.09,NULL,NULL,NULL,2015
20151124,1,NULL,NULL,NULL,2015
20151124,1.05,NULL,NULL,NULL,2015
20151124,1.17,NULL,NULL,NULL,2015
20151124,1.2,NULL,NULL,NULL,2015
20151124,0.87,48,36,1.2,2015
20151125,0.08,NULL,NULL,NULL,2015
20151125,0.07,NULL,NULL,NULL,2015
20151125,0.05,NULL,NULL,NULL,2015
20151125,0.09,NULL,NULL,NULL,2015
20151125,0,NULL,NULL,NULL,2015
20151125,0,47,29,0.09,2015
20151126,0,NULL,NULL,NULL,2015
20151126,0,NULL,NULL,NULL,2015
20151126,0,NULL,NULL,NULL,2015
20151126,0,NULL,NULL,NULL,2015
20151126,0,NULL,NULL,NULL,2015
20151126,0,49,26,0,2015
20151127,0,NULL,NULL,NULL,2015
20151127,0,NULL,NULL,NULL,2015
20151127,0,NULL,NULL,NULL,2015
20151127,0,NULL,NULL,NULL,2015
20151127,0,NULL,NULL,NULL,2015
20151127,0,47,25,0,2015
20151128,0,NULL,NULL,NULL,2015
20151128,0,NULL,NULL,NULL,2015
20151128,0,NULL,NULL,NULL,2015
20151128,0,NULL,NULL,NULL,2015
20151128,0,NULL,NULL,NULL,2015
20151128,0,45,23,0,2015
20151129,0,NULL,NULL,NULL,2015
20151129,0,NULL,NULL,NULL,2015
20151129,0,NULL,NULL,NULL,2015
20151129,0,NULL,NULL,NULL,2015
20151129,0,NULL,NULL,NULL,2015
20151129,0,45,24,0,2015
20151130,0.06,NULL,NULL,NULL,2015
20151130,0.09,NULL,NULL,NULL,2015
20151130,0.05,NULL,NULL,NULL,2015
20151130,0.12,NULL,NULL,NULL,2015
20151130,0.12,NULL,NULL,NULL,2015
20151130,0.03,53,26,0.12,2015
20151201,0.14,NULL,NULL,NULL,2015
20151201,0,NULL,NULL,NULL,2015
20151201,0,NULL,NULL,NULL,2015
20151201,0,NULL,NULL,NULL,2015
20151201,0.37,58,33,0.37,2015
20151202,0.5,NULL,NULL,NULL,2015
20151202,0.49,NULL,NULL,NULL,2015
20151202,0.43,NULL,NULL,NULL,2015
20151202,0.62,NULL,NULL,NULL,2015
20151202,0.69,NULL,NULL,NULL,2015
20151202,1.32,57,49,1.32,2015
20151203,1.05,NULL,NULL,NULL,2015
20151203,0.97,NULL,NULL,NULL,2015
20151203,1.2,NULL,NULL,NULL,2015
20151203,1.11,NULL,NULL,NULL,2015
20151203,1.31,NULL,NULL,NULL,2015
20151203,1.72,60,47,1.72,2015
20151204,2.25,NULL,NULL,NULL,2015
20151204,2.03,NULL,NULL,NULL,2015
20151204,1.91,NULL,NULL,NULL,2015
20151204,2.3,NULL,NULL,NULL,2015
20151204,0.84,NULL,NULL,NULL,2015
20151204,0.51,55,41,2.3,2015
20151205,0.05,NULL,NULL,NULL,2015
20151205,0.16,NULL,NULL,NULL,2015
20151205,0.04,NULL,NULL,NULL,2015
20151205,0.03,NULL,NULL,NULL,2015
20151205,0.04,NULL,NULL,NULL,2015
20151205,0.13,61,42,0.16,2015
20151206,0.66,NULL,NULL,NULL,2015
20151206,0.74,NULL,NULL,NULL,2015
20151206,0.55,NULL,NULL,NULL,2015
20151206,0.72,NULL,NULL,NULL,2015
20151206,0.82,NULL,NULL,NULL,2015
20151206,0.44,58,51,0.82,2015
20151207,0.9,NULL,NULL,NULL,2015
20151207,0.88,NULL,NULL,NULL,2015
20151207,0.71,NULL,NULL,NULL,2015
20151207,1.28,NULL,NULL,NULL,2015
20151207,1.24,NULL,NULL,NULL,2015
20151207,1.06,59,57,1.28,2015
20151208,0.67,NULL,NULL,NULL,2015
20151208,0.42,NULL,NULL,NULL,2015
20151208,0.57,NULL,NULL,NULL,2015
20151208,0.6,NULL,NULL,NULL,2015
20151208,0.42,NULL,NULL,NULL,2015
20151208,0.55,63,56,0.67,2015
20151209,1.88,NULL,NULL,NULL,2015
20151209,1.59,NULL,NULL,NULL,2015
20151209,1.33,NULL,NULL,NULL,2015
20151209,1.76,NULL,NULL,NULL,2015
20151209,1.12,NULL,NULL,NULL,2015
20151209,1.87,59,51,1.88,2015
20151210,0.36,NULL,NULL,NULL,2015
20151210,0.35,NULL,NULL,NULL,2015
20151210,0.31,NULL,NULL,NULL,2015
20151210,0.4,NULL,NULL,NULL,2015
20151210,0.98,NULL,NULL,NULL,2015
20151210,0.53,55,41,0.98,2015
20151211,1.18,NULL,NULL,NULL,2015
20151211,0.85,NULL,NULL,NULL,2015
20151211,0.98,NULL,NULL,NULL,2015
20151211,0.92,NULL,NULL,NULL,2015
20151211,1.26,NULL,NULL,NULL,2015
20151211,1.29,53,40,1.29,2015
20151212,1.07,NULL,NULL,NULL,2015
20151212,1.31,NULL,NULL,NULL,2015
20151212,0.9,NULL,NULL,NULL,2015
20151212,1.34,NULL,NULL,NULL,2015
20151212,1.58,NULL,NULL,NULL,2015
20151212,2.5,56,43,2.5,2015
20151213,2.68,NULL,NULL,NULL,2015
20151213,2.82,NULL,NULL,NULL,2015
20151213,2.46,NULL,NULL,NULL,2015
20151213,3.07,NULL,NULL,NULL,2015
20151213,1.68,NULL,NULL,NULL,2015
20151213,1.81,46,40,3.07,2015
20151214,0.74,NULL,NULL,NULL,2015
20151214,0.94,NULL,NULL,NULL,2015
20151214,0.6,NULL,NULL,NULL,2015
20151214,1.03,NULL,NULL,NULL,2015
20151214,0.81,NULL,NULL,NULL,2015
20151214,0.53,47,38,1.03,2015
20151215,0.52,NULL,NULL,NULL,2015
20151215,0.5,NULL,NULL,NULL,2015
20151215,0.52,NULL,NULL,NULL,2015
20151215,0.12,NULL,NULL,NULL,2015
20151215,0,NULL,NULL,NULL,2015
20151215,0,49,35,0.52,2015
20151216,0.04,NULL,NULL,NULL,2015
20151216,0.04,NULL,NULL,NULL,2015
20151216,0.05,NULL,NULL,NULL,2015
20151216,0.03,NULL,NULL,NULL,2015
20151216,0.02,NULL,NULL,NULL,2015
20151216,0.22,NULL,NULL,NULL,2015
20151216,0.46,47,40,0.46,2015
20151217,1.22,NULL,NULL,NULL,2015
20151217,1.4,NULL,NULL,NULL,2015
20151217,1.2,NULL,NULL,NULL,2015
20151217,2.2,NULL,NULL,NULL,2015
20151217,1.27,NULL,NULL,NULL,2015
20151217,3.04,NULL,NULL,NULL,2015
20151217,3.05,57,47,3.05,2015
20151218,2.95,NULL,NULL,NULL,2015
20151218,2.23,NULL,NULL,NULL,2015
20151218,2.4,NULL,NULL,NULL,2015
20151218,2.27,NULL,NULL,NULL,2015
20151218,1.92,NULL,NULL,NULL,2015
20151218,1.18,NULL,NULL,NULL,2015
20151218,0.96,56,43,2.95,2015
20151219,0.4,NULL,NULL,NULL,2015
20151219,0.41,NULL,NULL,NULL,2015
20151219,0.34,NULL,NULL,NULL,2015
20151219,0.39,NULL,NULL,NULL,2015
20151219,0.37,NULL,NULL,NULL,2015
20151219,0.27,NULL,NULL,NULL,2015
20151219,0.09,51,40,0.41,2015
20151220,0.34,NULL,NULL,NULL,2015
20151220,0.25,NULL,NULL,NULL,2015
20151220,0.35,NULL,NULL,NULL,2015
20151220,0.43,NULL,NULL,NULL,2015
20151220,0.3,NULL,NULL,NULL,2015
20151220,0.37,NULL,NULL,NULL,2015
20151220,0.34,52,44,0.43,2015
20151221,1.19,NULL,NULL,NULL,2015
20151221,1.18,NULL,NULL,NULL,2015
20151221,1.03,NULL,NULL,NULL,2015
20151221,1.24,NULL,NULL,NULL,2015
20151221,0.97,NULL,NULL,NULL,2015
20151221,1.64,NULL,NULL,NULL,2015
20151221,1.61,56,45,1.64,2015
20151222,1.07,NULL,NULL,NULL,2015
20151222,0.85,NULL,NULL,NULL,2015
20151222,1.26,NULL,NULL,NULL,2015
20151222,1.27,NULL,NULL,NULL,2015
20151222,0.97,NULL,NULL,NULL,2015
20151222,1.16,NULL,NULL,NULL,2015
20151222,0.65,51,41,1.27,2015
20151223,0.82,NULL,NULL,NULL,2015
20151223,0.78,NULL,NULL,NULL,2015
20151223,0.6,NULL,NULL,NULL,2015
20151223,0.73,NULL,NULL,NULL,2015
20151223,0.68,NULL,NULL,NULL,2015
20151223,1.08,NULL,NULL,NULL,2015
20151223,1.02,46,37,1.08,2015
20151224,0.97,NULL,NULL,NULL,2015
20151224,1.05,NULL,NULL,NULL,2015
20151224,0.85,NULL,NULL,NULL,2015
20151224,0.93,NULL,NULL,NULL,2015
20151224,1.08,NULL,NULL,NULL,2015
20151224,0.66,44,36,1.08,2015
20151225,0.5,NULL,NULL,NULL,2015
20151225,0.58,NULL,NULL,NULL,2015
20151225,0.81,NULL,NULL,NULL,2015
20151225,0.41,NULL,NULL,NULL,2015
20151225,0.47,45,32,0.81,2015
20151226,0.26,NULL,NULL,NULL,2015
20151226,0.26,NULL,NULL,NULL,2015
20151226,0.03,NULL,NULL,NULL,2015
20151226,0,NULL,NULL,NULL,2015
20151226,0,46,31,0.26,2015
20151227,0.98,NULL,NULL,NULL,2015
20151227,0.01,NULL,NULL,NULL,2015
20151227,0.06,NULL,NULL,NULL,2015
20151227,0,NULL,NULL,NULL,2015
20151227,0.17,NULL,NULL,NULL,2015
20151227,0,NULL,NULL,NULL,2015
20151227,0.35,45,36,0.98,2015
20151228,0.49,NULL,NULL,NULL,2015
20151228,0.45,NULL,NULL,NULL,2015
20151228,0.4,NULL,NULL,NULL,2015
20151228,0.63,NULL,NULL,NULL,2015
20151228,0.55,NULL,NULL,NULL,2015
20151228,0.74,NULL,NULL,NULL,2015
20151228,0.14,49,37,0.74,2015
20151229,0.16,NULL,NULL,NULL,2015
20151229,0.14,NULL,NULL,NULL,2015
20151229,0.25,NULL,NULL,NULL,2015
20151229,0.12,NULL,NULL,NULL,2015
20151229,0.14,NULL,NULL,NULL,2015
20151229,0.56,NULL,NULL,NULL,2015
20151229,0.61,47,38,0.61,2015
20151230,0.51,NULL,NULL,NULL,2015
20151230,0.54,NULL,NULL,NULL,2015
20151230,0.55,NULL,NULL,NULL,2015
20151230,0.56,NULL,NULL,NULL,2015
20151230,0.55,NULL,NULL,NULL,2015
20151230,0.02,NULL,NULL,NULL,2015
20151230,0.04,51,31,0.56,2015
20151231,0,NULL,NULL,NULL,2015
20151231,0.02,NULL,NULL,NULL,2015
20151231,0,NULL,NULL,NULL,2015
20151231,0,NULL,NULL,NULL,2015
20151231,0,NULL,NULL,NULL,2015
20151231,0,NULL,NULL,NULL,2015
20151231,0,46,28,0.02,2015
20160101,0,NULL,NULL,NULL,2016
20160101,0,NULL,NULL,NULL,2016
20160101,0,NULL,NULL,NULL,2016
20160101,0,NULL,NULL,NULL,2016
20160101,0,NULL,NULL,NULL,2016
20160101,0.06,49,26,0.06,2016
20160102,0,NULL,NULL,NULL,2016
20160102,0,NULL,NULL,NULL,2016
20160102,0,NULL,NULL,NULL,2016
20160102,0,NULL,NULL,NULL,2016
20160102,0,NULL,NULL,NULL,2016
20160102,0,42,24,0,2016
20160103,0.02,NULL,NULL,NULL,2016
20160103,0.05,NULL,NULL,NULL,2016
20160103,0.19,NULL,NULL,NULL,2016
20160103,0,NULL,NULL,NULL,2016
20160103,0,NULL,NULL,NULL,2016
20160103,0.02,NULL,NULL,NULL,2016
20160103,0.13,46,32,0.19,2016
20160104,0.09,NULL,NULL,NULL,2016
20160104,0.11,NULL,NULL,NULL,2016
20160104,0.08,NULL,NULL,NULL,2016
20160104,0.05,NULL,NULL,NULL,2016
20160104,0,NULL,NULL,NULL,2016
20160104,0.09,49,38,0.11,2016
20160105,0.3,NULL,NULL,NULL,2016
20160105,0.31,NULL,NULL,NULL,2016
20160105,0.31,NULL,NULL,NULL,2016
20160105,0.34,NULL,NULL,NULL,2016
20160105,0.31,NULL,NULL,NULL,2016
20160105,0.32,NULL,NULL,NULL,2016
20160105,0.15,56,39,0.34,2016
20160106,0.03,NULL,NULL,NULL,2016
20160106,0.05,NULL,NULL,NULL,2016
20160106,0.04,NULL,NULL,NULL,2016
20160106,0.03,NULL,NULL,NULL,2016
20160106,0.04,NULL,NULL,NULL,2016
20160106,0.03,NULL,NULL,NULL,2016
20160106,0.03,53,37,0.05,2016
20160107,0.04,NULL,NULL,NULL,2016
20160107,0.03,NULL,NULL,NULL,2016
20160107,0.06,NULL,NULL,NULL,2016
20160107,0.02,NULL,NULL,NULL,2016
20160107,0.02,NULL,NULL,NULL,2016
20160107,0.06,NULL,NULL,NULL,2016
20160107,0.09,50,36,0.09,2016
20160108,0.04,NULL,NULL,NULL,2016
20160108,0.04,NULL,NULL,NULL,2016
20160108,0.06,NULL,NULL,NULL,2016
20160108,0.05,NULL,NULL,NULL,2016
20160108,0.04,NULL,NULL,NULL,2016
20160108,0.14,49,35,0.14,2016
20160109,0.2,NULL,NULL,NULL,2016
20160109,0.13,NULL,NULL,NULL,2016
20160109,0.18,NULL,NULL,NULL,2016
20160109,0.22,NULL,NULL,NULL,2016
20160109,0.25,NULL,NULL,NULL,2016
20160109,0.19,NULL,NULL,NULL,2016
20160109,0.16,53,38,0.25,2016
20160110,0.1,NULL,NULL,NULL,2016
20160110,0.27,NULL,NULL,NULL,2016
20160110,0.13,NULL,NULL,NULL,2016
20160110,0.11,NULL,NULL,NULL,2016
20160110,0.05,NULL,NULL,NULL,2016
20160110,0,53,32,0.27,2016
20160111,0.04,NULL,NULL,NULL,2016
20160111,0.05,NULL,NULL,NULL,2016
20160111,0.05,NULL,NULL,NULL,2016
20160111,0.17,NULL,NULL,NULL,2016
20160111,0.04,NULL,NULL,NULL,2016
20160111,0.14,NULL,NULL,NULL,2016
20160111,0.24,57,38,0.24,2016
20160112,0.48,NULL,NULL,NULL,2016
20160112,0.41,NULL,NULL,NULL,2016
20160112,0.4,NULL,NULL,NULL,2016
20160112,1.17,NULL,NULL,NULL,2016
20160112,0.54,NULL,NULL,NULL,2016
20160112,0.91,NULL,NULL,NULL,2016
20160112,1.58,58,40,1.58,2016
20160113,1.66,NULL,NULL,NULL,2016
20160113,1.65,NULL,NULL,NULL,2016
20160113,1.84,NULL,NULL,NULL,2016
20160113,1.5,NULL,NULL,NULL,2016
20160113,1.55,NULL,NULL,NULL,2016
20160113,0.97,NULL,NULL,NULL,2016
20160113,0.76,56,38,1.84,2016
20160114,0.61,NULL,NULL,NULL,2016
20160114,0.39,NULL,NULL,NULL,2016
20160114,0.5,NULL,NULL,NULL,2016
20160114,0.12,NULL,NULL,NULL,2016
20160114,0.44,NULL,NULL,NULL,2016
20160114,0.77,NULL,NULL,NULL,2016
20160114,1.1,50,38,1.1,2016
20160115,0.97,NULL,NULL,NULL,2016
20160115,0.92,NULL,NULL,NULL,2016
20160115,0.93,NULL,NULL,NULL,2016
20160115,1.08,NULL,NULL,NULL,2016
20160115,0.9,NULL,NULL,NULL,2016
20160115,0.37,NULL,NULL,NULL,2016
20160115,0.13,52,37,1.08,2016
20160116,0.29,NULL,NULL,NULL,2016
20160116,0.28,NULL,NULL,NULL,2016
20160116,0.31,NULL,NULL,NULL,2016
20160116,0.42,NULL,NULL,NULL,2016
20160116,0.27,NULL,NULL,NULL,2016
20160116,0.38,NULL,NULL,NULL,2016
20160116,0.31,56,40,0.42,2016
20160117,1.15,NULL,NULL,NULL,2016
20160117,1.1,NULL,NULL,NULL,2016
20160117,0.69,NULL,NULL,NULL,2016
20160117,1.04,NULL,NULL,NULL,2016
20160117,1.04,NULL,NULL,NULL,2016
20160117,1.63,59,42,1.63,2016
20160118,0.74,NULL,NULL,NULL,2016
20160118,0.94,NULL,NULL,NULL,2016
20160118,0.9,NULL,NULL,NULL,2016
20160118,0.8,NULL,NULL,NULL,2016
20160118,0.86,NULL,NULL,NULL,2016
20160118,0.56,54,42,0.94,2016
20160119,1.01,NULL,NULL,NULL,2016
20160119,0.91,NULL,NULL,NULL,2016
20160119,1.23,NULL,NULL,NULL,2016
20160119,1.94,NULL,NULL,NULL,2016
20160119,1.11,NULL,NULL,NULL,2016
20160119,1.41,NULL,NULL,NULL,2016
20160119,1.53,52,43,1.94,2016
20160120,0.93,NULL,NULL,NULL,2016
20160120,0.99,NULL,NULL,NULL,2016
20160120,0.77,NULL,NULL,NULL,2016
20160120,0.2,NULL,NULL,NULL,2016
20160120,0.84,NULL,NULL,NULL,2016
20160120,0.06,NULL,NULL,NULL,2016
20160120,0,50,39,0.99,2016
20160121,0.01,NULL,NULL,NULL,2016
20160121,0.01,NULL,NULL,NULL,2016
20160121,0.02,NULL,NULL,NULL,2016
20160121,0,NULL,NULL,NULL,2016
20160121,0.18,NULL,NULL,NULL,2016
20160121,0,NULL,NULL,NULL,2016
20160121,0.98,67,50,0.98,2016
20160122,1.41,NULL,NULL,NULL,2016
20160122,1.28,NULL,NULL,NULL,2016
20160122,1.46,NULL,NULL,NULL,2016
20160122,1.43,NULL,NULL,NULL,2016
20160122,1.34,NULL,NULL,NULL,2016
20160122,1.03,NULL,NULL,NULL,2016
20160122,1.02,56,43,1.46,2016
20160123,0.46,NULL,NULL,NULL,2016
20160123,0.48,NULL,NULL,NULL,2016
20160123,0.48,NULL,NULL,NULL,2016
20160123,0.51,NULL,NULL,NULL,2016
20160123,0.46,NULL,NULL,NULL,2016
20160123,0.78,NULL,NULL,NULL,2016
20160123,0.64,53,43,0.78,2016
20160124,0.31,NULL,NULL,NULL,2016
20160124,0.37,NULL,NULL,NULL,2016
20160124,0.23,NULL,NULL,NULL,2016
20160124,0.32,NULL,NULL,NULL,2016
20160124,0.24,NULL,NULL,NULL,2016
20160124,0.31,NULL,NULL,NULL,2016
